time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-0.6252798265736129,0.8398826047554449,15.845791498527687,0.017220308378627536,0.16218053429755663,0.0,-1.1936151127901997,0.8555676110123872,4.330533982875308,-0.037410082644397595,0.20800602185817957,0.0,471.31526321588694,471.8639645204108,471.68501158860687,471.9790989544442
2.3400000000000016,-0.700030219618358,0.8915079317865657,16.106782987933553,0.014899430937711067,0.1746424316567623,0.0,-1.2991918204425044,0.8650517135103648,4.368757405790539,-0.04135256936056064,0.20707671827279217,0.0,439.64856079712126,439.61449812325804,438.7124353490831,438.3841666581233
2.4000000000000017,-0.7813701737396525,0.9436579178474479,16.370131441970692,0.012776823959056216,0.18757526811518588,0.0,-1.413288409531682,0.8730562521264521,4.409054773408719,-0.025517265476362697,0.22860135809311355,0.0,439.93394012755857,441.7584655766281,439.91549059701714,441.2243036596978
2.4600000000000017,-0.870119593480562,0.9962697439595313,16.637477201841136,0.011253659342421507,0.20200715988313345,0.0,-1.5463675247041302,0.8805033035464606,4.501698305436484,-0.025125016396827102,0.25742802656720504,0.0,457.6001311588691,459.94398992673075,457.94611918177003,457.97723104605393
2.520000000000002,-0.9666101851810756,1.0492669016602265,16.90769113812884,0.009737209734264951,0.21773961997675872,0.0,-1.6713330758238112,0.8859271434744883,4.50499045520188,-0.02557408813208655,0.2703550390471383,0.0,430.9739025451465,432.13642634808787,431.24202034978305,431.20395079110097
2.580000000000002,-1.071026437184146,1.1025670413069673,17.178682837608484,0.007977040834746596,0.23384413850177221,0.0,-1.810628073008565,0.8905867370553772,4.5274756720483404,-0.038183870583744416,0.2642106665835427,0.0,438.8506847124772,438.4140354302463,439.4011512800056,438.35410495442983
2.640000000000002,-1.1843994806652898,1.1561212015367732,17.45220720775031,0.006541072423402738,0.24966971601038068,0.0,-1.969908051184727,0.8943713173512396,4.5891798585736625,-0.004749449010926521,0.26284403664113426,0.0,452.97827039274694,452.93700767977566,451.1820431931124,453.8734820543767
2.700000000000002,-1.3069637244825985,1.209862277137082,17.726730209500893,0.00609760410218918,0.26523831573100587,0.0,-2.1168664303448725,0.896963758215177,4.561147178559004,-0.013281244901017267,0.2517288089393803,0.0,424.9383230914277,424.05538023239933,425.9349383582332,425.204652251336
2.760000000000002,-1.439157651608133,1.2637614036706366,18.00149355836112,0.00569371213272607,0.2808148471173517,0.0,-2.290937024526248,0.899614032809476,4.596831940711146,0.003906401900809013,0.2719362757794293,0.0,446.0014312184533,447.7157459552112,446.98062884459176,448.37943383734137
2.820000000000002,-1.5823899107112531,1.3178209832539236,18.279314413078726,0.006582719324135233,0.2978720389876557,0.0,-2.484956209839305,0.9024260951381202,4.662795539520235,0.03066871124068142,0.3016042381124999,0.0,456.80890325248583,459.2466776189682,458.6058218938926,460.7268487046665
2.880000000000002,-1.7376693036386754,1.372072811635624,18.56118036609499,0.00865596180469197,0.3155285678148294,0.0,-2.6925999142794272,0.906153067182,4.731525064287316,0.04136906247742109,0.27270804758487216,0.0,462.98194735394713,460.78585138019145,461.96057604688855,462.80411891417106
2.940000000000002,-1.9052730477923059,1.4265779984102533,18.845593211143388,0.011640189174514148,0.33188075044589205,0.0,-2.8955501051047436,0.9109287817187969,4.747947612628977,0.06268280617698686,0.2721916189818112,0.0,446.80747346771017,446.8399777091726,447.8967318002355,449.62853339397014
3.000000000000002,-2.0850536714159333,1.4814163421997915,19.130009097022615,0.015414698214110345,0.34826503915946727,0.0,-3.098454060388211,0.9173285561000785,4.731730910537659,0.06335585462652076,0.27477169084274194,0.0,438.5155639396701,438.8062744807751,439.45081229484396,439.50952231902494
3.0600000000000023,-2.276675901660544,1.536675425604242,19.411642752281622,0.0193772444359519,0.36456591061731825,0.0,-3.290221768309168,0.9249295626844026,4.6554759764010525,0.07093445902250299,0.2646646355397429,0.0,420.71249667188357,419.91543052030556,419.8334321770826,420.4940948567175
3.1200000000000023,-2.480912545150139,1.5924961531885704,19.690802497962846,0.023090647456011304,0.3804729424609068,0.0,-3.5189222597876784,0.9360985632231753,4.648809176529013,0.029519162643737024,0.2660053107945599,0.0,445.38976355857795,445.57007494911176,447.8115402585843,444.4316627593754
3.1800000000000024,-2.6988080859307217,1.6490204885270972,19.968563619373988,0.02495843015800059,0.3968501810605911,0.0,-3.745514658867362,0.9481706999075519,4.608969341355902,0.03416998435599793,0.2840958833838635,0.0,436.8238343845458,438.4060249915135,435.93438114210426,436.32325806602904
3.2400000000000024,-2.9316108543428925,1.7063588506588663,20.246233520721812,0.027163276687185878,0.4136925540151948,0.0,-4.0158942298113285,0.9632653390235808,4.645182173386805,0.04145854633847118,0.2729003362669734,0.0,464.93986619405644,464.13770169532523,464.77744838395313,465.34898554308774
3.3000000000000025,-3.1790410093221237,1.7645212570044662,20.521578884358597,0.029695094029566604,0.42996566324380225,0.0,-4.232989660932444,0.9756389414584262,4.532339700138739,0.04363392206406464,0.2676316506278958,0.0,417.4922633575284,417.1117440418776,415.4166472962576,415.60849771970527
3.3600000000000025,-3.4421076831430484,1.8236140640056269,20.795137158317484,0.03325772312949482,0.44640754240138936,0.0,-4.5370894285544425,0.9943693556617841,4.584473923541403,0.07989608383476032,0.28444785840428827,0.0,474.8369649504936,476.1955225393533,473.6582284992067,476.4412849620605
3.4200000000000026,-3.7246899355589935,1.883966642501213,21.07357842036379,0.03866458861278588,0.4634585917299807,0.0,-4.883509466755112,1.0178357299201233,4.694521691915126,0.10520266185878151,0.283652772325922,0.0,497.44778522877317,497.4620005858584,497.3763183405146,499.2321989516763
3.4800000000000026,-4.024277382119013,1.9455100200487405,21.35016991992448,0.04528320320497681,0.48049192525669593,0.0,-5.103945335436123,1.0339907660342593,4.524592457392321,0.11894375372016369,0.2843558652883902,0.0,405.8866101973732,406.03979807566685,405.30339152857886,406.5487298818677
3.5400000000000027,-4.34021851564679,2.0083580257839135,21.62192328622653,0.052329401945920395,0.49764527857872043,0.0,-5.428535406387206,1.0614786241548577,4.531888125493248,0.11424111885840482,0.2887851946917827,0.0,471.3591025568544,471.77904821537237,472.07335426396,471.72174777997117
3.6000000000000028,-4.674606353186529,2.072837360646263,21.89142870578833,0.058772021501217075,0.5154107833134871,0.0,-5.718865006026826,1.0882563144881328,4.450138757643014,0.0878670404695804,0.307693446693239,0.0,444.0892272614976,445.7262127280529,446.7057174664848,444.55906268249464
3.660000000000003,-5.025890524568475,2.138919949889065,22.154398428786948,0.0634948591107749,0.5338842186195487,0.0,-5.991795526936309,1.1147636648105193,4.3142682692420715,0.04538326136820954,0.30828095396363786,0.0,429.38806898988196,429.5382575890281,430.38524181211363,426.77800147251327
3.720000000000003,-5.395515757122539,2.2068197579253193,22.411851237682317,0.0672356489636794,0.5523000656772474,0.0,-6.330118087707259,1.1486930522481824,4.265449468416133,0.08389955034658073,0.3040915705072946,0.0,464.46288253380135,464.22579197071934,462.53689321645436,465.5633746189515
3.780000000000003,-5.78535334353914,2.2767594536627214,22.665477409307552,0.07193840862504075,0.5705775056616567,0.0,-6.665483174196002,1.182859620148025,4.186781135971126,0.06406997814793558,0.3056654606845891,0.0,458.73536287099523,458.95174748938445,458.9145991154358,457.34206657738383
3.840000000000003,-6.193935420403281,2.3486100985313487,22.911541773893283,0.07577011625845653,0.5896381922294545,0.0,-6.955019681581833,1.2122881233028595,4.013970131383115,0.06344234350966194,0.3346498982257166,0.0,426.9163922133377,429.4886622206894,427.6115398615648,427.5612043217351
3.900000000000003,-6.623171126634228,2.4225965170379213,23.15146225127633,0.07982392727397336,0.6102926112969804,0.0,-7.353750230202613,1.254021964808407,3.9805349340702363,0.07473869357474974,0.35859556513109675,0.0,483.0449047674256,484.95777291973775,483.1223376721901,483.976518606629
3.960000000000003,-7.075002067369474,2.498935196816145,23.38665281864532,0.08468107189317298,0.6318129871149543,0.0,-7.708259564355888,1.29072343643681,3.8567944498897915,0.09113321652917765,0.35882673465536874,0.0,458.34231814775114,458.48903598483327,456.561678481865,457.87322436166136
4.020000000000002,-7.5433306372180775,2.576927449875097,23.607233206156945,0.08986478111275353,0.6532949626806506,0.0,-7.9040033384620445,1.3091553690758821,3.4955035005060844,0.0746670870765682,0.3564013277435943,0.0,363.02759660671387,362.9477869200671,363.4727101173448,361.8259059977374
4.080000000000001,-8.026856693972297,2.6564240080051724,23.810166176801786,0.0939098441365891,0.6748689791319791,0.0,-8.21452338229796,1.3407847572179765,3.267145775510788,0.04615278751520717,0.36523021816920115,0.0,423.12081884992097,424.0205032869001,426.93097247443495,424.4936720508741
4.14,-8.529092949479928,2.7378070540207102,23.99888312261801,0.09641759727847976,0.696898482328165,0.0,-8.527637497189783,1.3719256032487501,3.0215785803307265,0.031228817313678697,0.3707491620422644,0.0,422.4211697572492,423.04362709764166,423.048641606224,421.7622075402725
4.199999999999998,-9.05625055283909,2.8217228829505028,24.179498154505538,0.09850035647983013,0.7196461273409174,0.0,-9.044545912224425,1.4249993170728437,2.9946648375267344,0.040899632098996934,0.3920547038912584,0.0,513.7959466575472,515.4308323003419,513.712957784106,514.39875327494
4.259999999999997,-9.614067840431284,2.90872474710018,24.35717632525645,0.100713167952164,0.7432315252265251,0.0,-9.549507175220606,1.4747975941600868,2.9236789614892507,0.027302690922215208,0.3950774704574243,0.0,509.2439581445232,509.59874448937916,508.8038813493673,507.82964256492755
4.319999999999996,-10.199398493587687,2.9983500716732427,24.526723883921512,0.10241136655107042,0.7668773520791188,0.0,-9.961841032791279,1.512458983748783,2.7246947151904592,0.03023270062426366,0.3920677829296021,0.0,470.17066958909305,470.0891187280066,468.92788544994994,469.1556857481884
4.379999999999995,-10.809012642506483,3.0901294613034795,24.683154314860378,0.10491699351361916,0.7908421369952547,0.0,-10.358887071178753,1.5466258317360686,2.4865737945901607,0.058263431871944375,0.41105539240992534,0.0,460.9652877474154,462.6218189945782,461.5428407499435,463.75148261900034
4.439999999999993,-11.44058344790502,3.1837190643683457,24.822803433113645,0.10859739750602149,0.8156314853035482,0.0,-10.69387775296947,1.5728810323855622,2.165916121320518,0.06687301530381595,0.4170434486980991,0.0,433.31009981360796,433.99536941581346,434.76780815631435,435.49162592529046
4.499999999999992,-12.095100114181593,3.2791356446537168,24.945275362520462,0.11243287475355412,0.8404829097629705,0.0,-11.123158095269702,1.6074403904508956,1.9128557326925586,0.05726092165399008,0.40779351513461604,0.0,473.6283956657998,473.0830054184037,473.8674761278264,473.13039931206856
4.559999999999991,-12.771621227100892,3.376204163067291,25.048565320927676,0.1158329689774904,0.8646501040554826,0.0,-11.427864201793742,1.6279937043614094,1.5279059983290417,0.05545622963959201,0.39024834834791516,0.0,422.89075547536345,421.5534017418123,421.3478709250998,421.19412868345694
4.6199999999999894,-13.467593733909494,3.474576155244216,25.12923657656387,0.11880858068484468,0.8880273431824888,0.0,-11.771227428956122,1.6508287125636318,1.1584694782843654,0.03405689298407121,0.3883391971481616,0.0,438.02025501690633,438.0211643292471,438.0215521742467,436.23897836554437
4.679999999999988,-14.184750067279815,3.5743205008600114,25.187669126610096,0.12070380319286755,0.9110272377970388,0.0,-12.133756212841718,1.6736568020751772,0.7863624809254398,0.026123902682763295,0.37078824699481694,0.0,446.4952397284837,445.21158837137966,445.6338168732736,444.9849316469527
4.739999999999987,-14.925340834409822,3.675527796469942,25.224510631519536,0.12233137666804517,0.9329472151163589,0.0,-12.551898201397028,1.6995097103320878,0.4381980272961632,0.029058801313669377,0.35129771012279226,0.0,468.1621129217592,466.7724741433863,468.41137692120896,468.639789636191
4.799999999999986,-15.6895658561079,3.778086140482631,25.238807815527835,0.12491249617850464,0.9539837218978047,0.0,-12.921759506945875,1.7187458314979538,0.035353913107433244,0.06192888990930143,0.34919741045370895,0.0,451.2753641344542,451.23026282506913,450.4870891979231,453.13936973441383
4.859999999999984,-16.4747741928466,3.8816316501701387,25.227554224825017,0.12889948853632482,0.9749908549516997,0.0,-13.25147105343835,1.7324580619464216,-0.41319924272880004,0.07422732019700654,0.35189569603346066,0.0,437.7785260413672,438.13125665390146,436.4098795289738,437.439076817937
4.919999999999983,-17.283333208067855,3.9862527677187765,25.191266745742837,0.13283450888364,0.9959063254712959,0.0,-13.699058594749285,1.7544714367912169,-0.800338747022252,0.03635552397294806,0.3410179229249375,0.0,482.9560101246595,482.24888422642005,483.33829344705526,480.4767471573964
4.979999999999982,-18.118986510095727,4.092144579475393,25.131295572654256,0.1346226336032217,1.0161701235117082,0.0,-14.154386018833076,1.7747096821574184,-1.2027672460451806,0.011584230867674366,0.3301998018803434,0.0,489.2348997067601,488.5340259331118,488.8491983059555,486.99912843739105
5.0399999999999805,-18.98124024176624,4.1991056813935055,25.046129833359448,0.1353826793565247,1.0356760152774678,0.0,-14.585771183618018,1.790089052475469,-1.6399897566658719,0.014750263492005129,0.31224071338007936,0.0,484.4384034431924,483.18383895325354,484.37441748942393,484.6124428514858
